cif_id,orgkey,cust_first_name,cust_middle_name,cust_last_name,cust_dob,cust_type,gender,marital_status,education,pan,email,preferredphone,cin,fax,ssn,url,zip,city,flg1,flg2,flg3,name,notes,phone,state,alert1,alert2,alert3,dsa_id,gcifid,rating,region,sector,status,tmdate,amount1,amount2,amount3,amount4,amount5,amount6,amount7,amount8,amount9,bank_id,boaclid,corp_id,country,dtdate1,dtdate2,dtdate3,dtdate4,dtdate5,dtdate6,dtdate7,dtdate8,dtdate9,duedate,groupid,intwfid,isdummy,manager,negated,orgname,orgtype,siccode,tds_tbl,xmldata,addname1,addname2,addname3,addname4,addname5,amount10,amount11,amount12,category,checksum,fax_home,idtyper1,idtyper2,idtyper3,idtyper4,idtyper5,industry,isrouted,kyc_date,slalevel,spouseid,uniqueid,accountid,assistant,backendid,birth_day,custclass,cust_hlth,esc_level,extension,intfield1,intfield2,intfield3,intfield4,intfield5,iscorprep,licenseno,name_alt1,nick_name,parentorg,pref_code,processid,psprt_det,purgeflag,secure_id,staffflag,stagename,startdate,strfield1,strfield2,strfield3,strfield4,strfield5,strfield6,strfield7,strfield8,strfield9,subsector,suspended,tds_cifid,userflag1,userflag2,userflag3,userflag4,assignedto,birth_year,competitor,crncy_code,email_home,email_palm,escrulenum,hshlduflag,ismcedited,istampered,maidenname,namesuffix,occupation,ownergroup,passportno,persontype,phone_cell,phone_home,ratingdate,riskrating,routedtime,salutation,short_name,strfield10,strfield11,strfield12,strfield13,strfield14,strfield15,strfield16,strfield17,strfield18,strfield19,strfield20,strfield21,strfield22,subsegment,accounttype,birth_month,blacklisted,bocreatedby,card_holder,currentstep,dateofdeath,designation,extensionid,householdid,lead_source,mother_name,numofnegesc,numofposesc,oldentityid,otuoldcifid,owneduserid,phone_home2,rating_code,rm_group_id,sector_code,status_code,tatduration,tds_cust_id,tfpartyflag,autoapproval,bomodifiedby,core_cust_id,corprepcount,created_from,esc_due_time,fatcaremarks,groupid_code,introducerid,mluserfield1,mluserfield2,mluserfield3,mluserfield4,mluserfield5,mluserfield6,mluserfield7,mluserfield8,mluserfield9,placeofbirth,prioritycode,procesclevel,purgeremarks,recordstatus,revenueunits,routerulenum,submitforkyc,tabvalidator,tds_tbl_code,tickersymbol,uniqueidtype,accessownerbc,address_line1,address_line2,address_line3,annualrevenue,bodatecreated,createduserid,currnumnegesc,currnumposesc,customerminor,customertrade,cust_language,enable_alerts,futureprocess,householdname,internalscore,introd_status,intuserfield1,intuserfield2,intuserfield3,intuserfield4,intuserfield5,manualrouting,mluserfield10,mluserfield11,negated_notes,oldentitytype,photograph_id,preferredname,previous_name,processstatus,segupdatedate,seniorcitizen,struserfield1,struserfield2,struserfield3,struserfield4,struserfield5,struserfield6,struserfield7,struserfield8,struserfield9,suspend_notes,tertiaryrm_id,add1_last_name,add2_last_name,add3_last_name,add4_last_name,add5_last_name,bodatemodified,concurdetect_x,converted_date,countryofbirth,customernreflg,cust_community,cust_hlth_code,cust_type_code,dateuserfield1,dateuserfield2,dateuserfield3,dateuserfield4,dateuserfield5,delinquencyflg,dual_last_name,introducername,kyc_reviewdate,lasteditedpage,manageropinion,nativelangcode,nativelangname,negated_reason,physical_state,preferredemail,primary_sol_id,procescduetime,processgroupid,proofofageflag,psprt_exp_date,routeruleforbc,secondaryrm_id,securityglhint,securityguhint,securityilhint,securityiuhint,stopescalation,strfield6_alt1,struserfield10,struserfield11,struserfield12,struserfield13,struserfield14,struserfield15,struserfield16,struserfield17,struserfield18,struserfield19,struserfield20,struserfield21,struserfield22,struserfield23,struserfield24,struserfield25,struserfield26,struserfield27,struserfield28,struserfield29,struserfield30,subsector_code,suspend_reason,uniqueidnumber,add1_first_name,add2_first_name,add3_first_name,add4_first_name,add5_first_name,assignedtogroup,blacklist_notes,chargelevelcode,currstepduedate,cust_commu_code,dual_first_name,entity_cre_flag,escalationattr1,escalationattr2,escalationattr3,incrementaldate,nativelangtitle,nat_id_card_num,nocurstepassign,occupation_code,ownedlocationid,potentialcrline,pref_code_rcode,prevstependdate,primarypersonid,salutation_code,short_name_alt1,staffemployeeid,totalcrexposure,zakat_deduction,accessowneragent,accessownergroup,add1_middle_name,add2_middle_name,add3_middle_name,add4_middle_name,add5_middle_name,assignedbyuserid,availablecrlimit,blacklist_reason,custcreationmode,deliquencyperiod,dual_middle_name,editedlocationid,enrollmentstatus,minor_guard_code,minor_guard_name,numberofproducts,psprt_issue_date,routeruleforuser,constitution_code,createdbysystemid,createdlocationid,creditbureauscore,currentcrexposure,custstatuschgdate,cust_staff_status,dateofbecomingnre,document_received,freezeproductsale,isebankingenabled,lastoperperformed,lastsubmitteddate,onetime_oldcustid,preferredcalendar,relationshipmgrid,relationshipvalue,relationship_type,routeruleforgroup,short_name_native,accessownersegment,assignedlocationid,dateofnotification,defaultaddresstype,firstbcassignownid,firstgrassignownid,introd_status_code,maidennameofmother,modifiedbysystemid,nrebecomingorddate,oldentitycreatedon,preferredchannelid,preferredemailtype,preferredphonetype,proofofagedocument,relationshipfield1,relationshipfield2,relationshipfield3,relationshipoffer1,relationshipoffer2,relationship_level,risk_profile_score,segmentation_class,short_name_native1,stopprocescalation,accessassigneeagent,core_introd_cust_id,cust_last_name_alt1,cust_pref_till_date,father_husband_name,introducername_alt1,issmsbankingenabled,iswapbankingenabled,nativelangcode_code,transferredbyuserid,asset_classification,combinedstatementflg,cust_first_name_alt1,cust_health_ref_code,cust_swift_code_desc,defaultchannel_alert,firstuserassignownid,introducersalutation,introducerstatuscode,minorattainmajordate,nativelangtitle_code,constitution_ref_code,customerprofitability,cust_last_name_native,cust_middle_name_alt1,is_swift_code_of_bank,minor_guard_name_alt1,customerrelationshipno,cust_first_name_native,cust_last_name_native1,interface_reference_id,introd_salutation_code,primary_service_centre,smsbankingmobilenumber,creditbureaudescription,creditbureaurequestdate,cust_first_name_native1,cust_middle_name_native,first_product_processor,offline_cum_debit_limit,relationshipcreatedbyid,relationshipopeningdate,alreadycreatedinebanking,creditscorerequestedflag,cust_middle_name_native1,islamic_banking_customer,lastforeigntaxreviewdate,nextforeigntaxreviewdate,risk_profile_expiry_date,sencitizenapplicabledate,sencitizenconversionflag,creditbureauscorevalidity,foreignacctaxreportingreq,foreigntaxreportingstatus,preferred_mobile_alert_no,credithistoryrequestedflag,foreigntaxreportingcountry,customer_level_provisioning,preferred_mobile_alert_type,updated_at
DLNIND8962488,R01901406,Akshar,Kumar,Dahal,2002-04-15T00:00:00.000000,INDIVIDUAL,M,TRUE,,,akshar788@gmail.com,-9825399593,,,,,977,RUPAN,,,,SANTOSH KUMAR JAISWAL,,,RUPAN,,,,,,,BAG,,,2022-12-23T19:20:04,,,,,,,,,,1,,,NP,,,,,,,,,,,R01901406,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,37-03-76-02286,6096226,,,15,,,,,,,,,,N,,,,,OTPI,,,N,,N,,2022-03-26T12:09:22,,,,,,,,,,,N,,,,,,,2002,,,,,,,,N,,,STUDE,,,,9.77982E+12,,,LRISK,,MR,SANTOSH,,,,,,,,,,,,,,Sub Class A,,4,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,2,RC1901520,,,,,,R01612032,,,,,,,,,,,,,LOW TURNOVER,A,,,,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,BANKROAD,0,SIDDHARTHANAGAR MUNICIPALITY,,2022-03-26T12:09:21,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,SANTOSH,,,,N,,,,,,,,,,,,,,,,,2022-03-26T12:09:22,3,,,N,HINDU,,,,,,,,,,ANJALI GUPTA,,Normal,,INFENG,,,Y,NA@NICASIABANK.COM,61,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2022-03-26T12:09:22,,,,,,,,,,,,,,,400138,19,,,,,,,,,,,,,,,,,,,INDIV,CRM,1,,,,,,N,,N,C,,,,7,,,,,Preferential Banking,,,Mailing,,,,STUDENT,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-26T00:00:00.000000,,,,,,,,2062-04-15T00:00:00.000000,,,,,,,,,,29:18.6
DLNIND4411006,R01131729,Talaz,Maan,Timalsina,1996-10-02T00:00:00.000000,INDIVIDUAL,M,FALSE,,,talaz567@gmail.com,-9855458445,,,,,97700,JHAPA,,,,BISHNU PRASAD TIMSINA,,,JHAPA,,,,,,,MEC,,,2022-12-23T19:20:04,,,,,,,,,,1,,,NP,,,,,,,,,,,R01131729,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,04-01-70-17541,4240041,,,2,,,,,,,,,,N,,,,,OTPI,,,N,,N,,2021-02-22T17:17:48,,,,,,,,,,,N,,,,,,,1996,,,,,,,,N,,,SERVI,,,,9.77981E+12,,,LRISK,,MR,BISHNU PRA,,,,,,,,,,,,,,Sub Class A,,10,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,2,RC1131842,,,,,,,,,,,,,,,,,,,SALARIED INCOME,A,,,,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,BARGACHI,,BIRTAMODE,,2021-02-22T17:17:48,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,BISHNU PRASAD,,,,N,,,,,,,,,,,,,,,,,2021-02-22T17:17:48,3,,,N,HINDU,,,,,,,,,,,,Normal,,INFENG,,,Y,BISHNUTIMSINA53@GMAIL.COM,9,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2021-02-22T17:17:48,,,,,,,,,,,,,,,400138,19,,,,,,,,,,,,,,,,,,,INDIV,CRM,1,,,,,,N,,N,C,,,,7,,,,,Preferential Banking,,,Mailing,,,,DELIVERY,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-02-21T00:00:00.000000,,,,,,,,2056-10-02T00:00:00.000000,,,,,,,,,,29:18.6
DLNLEG3590831,R09403211,,,,2015-09-06T00:00:00.000000,LEGAL,,,,603535556,unknown679@outlook.com,-9827442999,,,,,97700,BIRTA,,,,BUILDCON INDUSTRIES PVT.LTD,,,JHAPA,,,,,,GOOD,MEC,10,RSK3B,2022-12-23T19:20:04,0,,,,,,,,,1,,3046,NP,,,,,,,,,,,,,N,FINADM,N,,,,TAX15,,,,,,,,,,,,,,,,,,,,,,,,1743159,,,,,NORMA,,,,,,,,N,,,,,,,,N,,,,,,,,,,,,,,10.4,N,,,,,,,,,NPR,,,,,,,,,TRADI,,,,,,,LRISK,,M/S,BUILDCON I,,,,,,,,,,,,,,Sub Class A,,,N,401968,,,,,,,,,,,,,2,,,,,,,,Y,,408680,9403211,,,,,43,R09122814,,,,,,,,,,,LRISK,,,A,,,,,TAX15,,,400005,SANIARJUN,,BIRTAMODE,,2015-11-09T18:20:22,2,,,,,,N,,,,WALK,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-13T17:29:01,,,,N,,,,,,,,,,,,,,"LOW RISK,KYC UPDATED",INFENG,BUILDCON INDUSTRIES PVT LTD,,Y,,9,,,,,,,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,N,,10.4,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,M/S,,,,,,19,,,,,,,,,,,,,,,,,,,PRIVA,,,,,2015-11-09T12:00:00.000000,,,,,,,,,0,,,,,,Preferential Banking,,,Registered,,,IBD,,,,,,,,,,,,,,,,Class A,,N,,9122814,,,,,,,,,,,,,,,,,,,,PRIVA,,,,,,,,,,,,,,,,,,,,2015-11-09T00:00:00.000000,,,,N,,,,,,,,,,,,,,29:18.6
DLNIND5019598,R36283925,Girijesh,Kumar,Lama,1986-08-11T00:00:00.000000,INDIVIDUAL,M,TRUE,,,girijesh834@gmail.com,-9868336807,,,,,977000,LAHAN,,,,AMBIKA SHAH,,,SIRAH,,,,,,SATIS,SAG,,OTH,2022-12-23T19:20:04,,,,,,,,,,1,,,NP,,,,,,,,,,,R36283925,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,39698136,437598,,,11,,NORMA,,,,,,,,N,,,,,,,,N,,N,,2022-01-25T16:22:20,,,,,,,,,,,N,,,,,,,1986,,NPR,,,,,Y,N,,,DOCTO,,,,,,2013-06-28T12:00:00.000000,LRISK,,MRS,AMBIKA SHA,,,,,,,,,,,,,,Sub Class A,,8,N,400139,N,,,,,,,,,,,R36283925,1,,SATIS,,,OTH,,,N,,423687,36283925,,A,,,,,,,,,,,,,,,,,,A,,,N,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,National Card Number,400000,LAHAN,,LAHAN,,2013-06-25T22:33:36,1,,,N,,INFENG,N,,,,KNOWB,,,,,,,,,,,,AMBIKA SHAH,,,,N,,,,,,,,,,,,,,,,,2022-01-25T16:22:20,5,,,N,HINDU,,6.1,,,,,,,,,,,,INFENG,,,Y,s.ambika@hotmail.com,36,,,,,,,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2022-01-25T16:22:20,SALAR,39698136,,,,,,,,,,,,,400138,19,,,,,,,,,N,,,1,,,,,,,INDIV,SYSTEM,,,,,,,N,,N,E,2022-01-25T10:18:58,,0,,,,,,Preferential Banking,,,Mailing,,,,,,,,,COMMEML,COMMPH1,,,,,,,,,CLSA,,N,,,,,,,N,N,,,,N,,NORMA,,,,M/S,,,SALAR,INDIV,,,,N,,,,,,,,,,,,,,,400139,2013-06-26T00:00:00.000000,,,,N,,,,2046-08-11T12:00:00.000000,,,,,,,,,,29:18.6
DLNIND9219577,R00771966,Vibha,Laxmi,Gurung,1999-09-10T00:00:00.000000,INDIVIDUAL,F,FALSE,,,vibha295@gmail.com,-9899744651,,,,,97700,DHANU,,,,AASTIK KUMAR SAH,,,DHANU,,,,,,,JAN,,,2024-07-15T10:14:23,,,,,,,,,,1,,,NP,,,,,,,,,,,R00771966,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,19-01-73-05653,3413257,,,10,,,,,,,,,,N,,,,,EDCOL,,,N,,N,,2024-07-15T10:14:23,,,,,,,,,,,N,,,,,,,1999,,NPR,,,,,Y,N,,,SERVI,,,,9.77982E+12,,,LRISK,,MR,AASTIK,,,,,,,,,,,,,,Sub Class A,,9,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,2,RC772026,,A,,,,,,,,,,,,,,,,,LOW TRANSACTION DECLARED,A,,,N,Retail_Customer_DE=Y|Retail_Customer_GE=Y,,,IDTypeR7,1,BIHAR KUND,,JANAKPURDHAM,,2020-02-11T12:45:48,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,AASTIK,,,,N,,,,,,,,,,,,,,,,,2024-07-15T10:14:23,7,,,N,HINDU,,6.1,,,,,,,,,,Normal,,INFENG,,,Y,AASTIKKUMARSAH371@GMAIL.COM,R3,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2024-07-15T10:14:23,,,,,,,,,,,,,,,400138,19,,,,,,,,,N,,,1,,,,,,,INDIV,CRM,1,,,,,,N,,N,E,2024-07-15T10:14:22,,,7,,,,,Preferential Banking,,,Mailing,,,,SERVICE,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,N,N,,,,,,,,,,,,,,INDIV,,,,,,,,,,,,,,,,,,,414546,2020-02-10T00:00:00.000000,,,,N,,,,2059-09-10T12:00:00.000000,,,,,,,,,,29:18.6
DLNLEG4613198,C00004448,SURKHET AGRO CO-OP LTD.,,,2009-10-22T00:00:00.000000,LEGAL,,,,,surkhetagroco-opltd.465@outlook.com,-9843821160,,,,,.,HETAU,,,,NEW PUJAN CONSTRUCTION,,,MAKWA,,,,,,,NAR,6,OTH,2022-12-23T19:20:04,0,,,,,,,,,1,,76409,NP,,,,,,,,,,,C00004448,,N,FINADM,,,,,TAX15,,,,,,,,,,,,,,,,,,,,,SLA2,,,2116385,,,,,NORMA,,,,,,,,,,,,,,,,N,,,,2019-02-06T19:20:29,,,,,,,,,,16,N,,,,,,,,,NPR,,,,,,,,,,,,,,,,,,M/S,NEW PUJAN,,,,,,,,,,,,,,Sub Class A,,,,402507,,,,,,,,,,,,,,,,,,,,,N,,402550,CC4448,,,,,NGRP,,,,,,,,,,,,,,,A,,,,,TAX15,,,,CHISAPANI,,,,2019-02-06T19:20:29,402507,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-06T19:27:21,1,,,,,,,,,,,,,,,,,construction,INFENG,,,,,H5,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,M/S,,,,,,,,,,,,,,,,,,,,,,,,,PROP,,,,,,,,,,,,,,,,,,,,,,,Registered,,,EMPLO,,,,,,,,,,,,,,,,Class A,,,,,,,,,,,,,,,,,,,,,,,,PROP,,,,,,,,,,,,,,,,,,,,2019-02-06T00:00:00.000000,,,,N,,,,,,,,,,,,,,29:18.6
DLNLEG3514229,C00004452,PALPA PHARMACEUTICALS PVT. LTD.,,,2018-05-17T00:00:00.000000,LEGAL,,,,,palpapharmaceuticals412@outlook.com,-9822230474,,,,,.,MAKWA,,,,GRIHA CONSULTANCY AND CONSTRUCTION PVT LTD,,,MAKWA,,,,,,,NAR,16,OTH,2022-12-23T19:20:04,0,,,,,,,,,1,,76576,NP,,,,,,,,,,,C00004452,,N,FINADM,,,,,TAX15,,,,,,,,,,,,,,,,,,,,,SLA2,,,2118543,,,,,NORMA,,,,,,,,,,,,,,,,N,,,,2019-02-07T10:51:54,,,,,,,,,,16.3,N,,,,,,,,,NPR,,,,,,,,,,,,,,,,,,M/S,GRIHA CON,,,,,,,,,,,,,,Sub Class A,,,,402691,,,,,,,,,,,,,,,,,,,,,N,,402550,CC4452,,,,,NGRP,,,,,,,,,,,,,,,A,,,,,TAX15,,,,GOPALI,,THAHA,,2019-02-07T10:51:54,402691,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-02-07T11:38:06,1,,,,,,,,,,,,,,,,,LOW VOLUME TRANSACTION,INFENG,,,,,68,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,16.3,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,M/S,,,,,,,,,,,,,,,,,,,,,,,,,PRIVA,,,,,,,,,,,,,,,,,,,,,,,Registered,,,,,,,,,,,,,,,,,,,Class A,,,,,,,,,,,,,,,,,,,,,,,,PRIVA,,,,,,,,,,,,,,,,,,,,2019-02-07T00:00:00.000000,,,,N,,,,,,,,,,,,,,29:18.6
DLNIND6296125,R00960980,Sanjita,Kumar,Pandey,2001-04-14T00:00:00.000000,INDIVIDUAL,M,TRUE,,,sanjita407@gmail.com,-9852346256,,,,,97700,,,,,SRIJANA KUMARI YADAV,,,SAPTA,,,,,,,SAG,,,2023-01-10T13:24:46,,,,,,,,,,1,,,NP,,,,,,,,,,,R00960980,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,16-01-76-05097,3850987,,,14,,,,,,,,,,N,,,,,EDCOL,,,N,,N,,2023-01-10T13:24:46,,,,,,,,,,,N,,,,,,,2001,,,,,,,Y,N,,,STUDE,,,,9.77982E+12,,,LRISK,,MISS,SRIJANA KU,,,,,,,,,,,,,,Sub Class A,,4,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,2,RC961077,,,,,,,,,,,,,,,,,,,LOW TURN OVER,A,,,,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,KHARSAL,,RAJBIRAJ,,2020-10-09T14:14:23,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,SRIJANA KUMARI,,,,N,,,,,,,,,,,,,,,,,2023-01-10T13:24:46,5,,,N,HINDU,,,,,,,,,,,,Normal,,INFENG,,,Y,yadavsrijana7@gmail.com,N8,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2023-01-10T13:24:46,,,,,,,,,,,,,,,400138,19,,,,,,,,,,,,,,,,,,,INDIV,CRM,1,,,,,,N,,N,E,2023-01-10T13:24:46,,,7,,,,,Preferential Banking,,,Mailing,,,,STUDENT,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-10-08T00:00:00.000000,,,,,,,,2061-04-14T00:00:00.000000,,,,,,,,,,29:18.6
DLNLEG1734036,R52273477,SYANGJA FOOTWEAR PVT. LTD.,,,1986-08-17T00:00:00.000000,LEGAL,,,,,syangjafootwear727@outlook.com,-9812629488,,,,,97700,SIRAH,,,,NEPAL RED CROSS SOCIETY SIRAHA,,,SIRAH,,,,,,SATIS,SAG,4,OTH,2022-12-23T19:20:04,0,,,,,,,,,1,,9486,NP,,,,,,,,,,,,,N,FINADM,,,,,TAX15,,,,,,,,,,,,,,,,,,,,,,,,1731548,,,,,,,,,,,,,N,,,,,,,,N,,,,,,,,,,,,,,4.2.4,N,,,,,,,,,NPR,,,,,,,,,,,,,,,,LRISK,,M/S,NEPAL RED,,,,,,,,,,,,,,Sub Class A,,,,400139,,,,,,,,,,,,,2,,,,,,,,N,,402419,52273477,,,,,G0272,,,,,,,,,,,,LRISK,,,A,,,,,TAX15,,,400000,SIRAHA,,SIRAHA,,2013-06-25T22:33:10,2,,,,,,N,,,,KNOWB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-23T18:46:30,,,,N,,,,,,,,,,,,,,,INFENG,NEPAL RED CROSS SOCIETY,,Y,,52,,,,,,,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,N,,4.2.4,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,M/S,,,,,,19,,,,,,,,,,,,,,,,,,,USTS,,,,,2013-06-26T12:00:00.000000,,,,,,,,,0,,,,,,Preferential Banking,,,Mailing,,,IBD,,,,,,,,,,,,,,,,Class A,,N,,,,,,,,,,,,,,,,,,,,,,USTS,,,,,,,,,,,,,,,,,,,,2013-06-26T00:00:00.000000,,,,N,,,,,,,,,,,,,,29:18.6
DLNIND8730375,R01266590,Sunisha,Devi,Regmi,1997-08-30T00:00:00.000000,INDIVIDUAL,F,TRUE,,,sunisha959@gmail.com,-9879688264,,,,,97700,JHAPA,,,,SABIN ANGDEMBE,,,JHAPA,,,,,,,BAG,,,2024-02-20T16:39:21,,,,,,,,,,1,,,NP,,,,,,,,,,,R01266590,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,02-01-70-01845,4556395,,,30,,,,,,,,,,N,,,,,FSBFI,,,N,,Y,,2024-02-20T16:39:21,,,,,,,,,,,N,,,,,,,1997,,,,,,,Y,N,,,BANKE,,,,9.77982E+12,,,LRISK,,MR,SABIN,,,,,,,,,,,,,,Sub Class A,,8,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,2,RC1266703,,A,,,,,,,,,,,,,,,,,NIC ASIA BANK,A,,,N,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,SANISCHARE,,ARJUNDHARA MUNICIPALITY,,2021-04-23T13:57:53,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,SABIN,,,,N,,,,,,,,,,,,,,,,,2024-02-20T16:39:21,5,,,N,HINDU,,6.1,,,,,,,,,,Normal,,INFENG,,,Y,limbusthasabin72@gmail.com,1,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2024-02-20T16:39:21,,,,,,,,,,,,SA5163,,,400138,19,,,,,,,,,N,,,1,,,,,,,INDIV,CRM,1,,,,,,N,,N,E,2024-02-20T16:39:21,,,7,,,,,Preferential Banking,,,Mailing,,,,BANKER,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,N,N,,,,,,,,,,,,,,INDIV,,,,,,,,,,,,,,,,,,,417426,2021-04-22T00:00:00.000000,,,,N,,,,2057-08-30T12:00:00.000000,,,,,,,,,,29:18.6
DLNIND9675891,R00587212,Mikma,Biren,Thapa,2000-01-01T00:00:00.000000,INDIVIDUAL,M,TRUE,,,mikma204@gmail.com,-9846775494,,,,,97700,,,,,RANJAN NIRAULA,,,SAPTA,,,,,,,BAG,,,2022-12-23T19:20:04,,,,,,,,,,1,,,NP,,,,,,,,,,,R00587212,,N,FINADM,N,,Account,,TAX6,,,,,,,,,,,,,,,,,,,,,SLA1,,BB-KTW9558239,3017194,,,1,,,,,,,,,,N,,,,,PSAGR,,,N,,N,,2019-09-28T14:23:01,,,,,,,,,,,N,,,,,,,2000,,,,,,,,N,,,STUDE,,,,9.77E+12,,,LRISK,,MR,BBSM,,,,,,,,,,,,,,Sub Class A,,1,N,7,,,,,,,,,,,,,1,,,,,OTH,,,N,,2,RC587197,,,,,,,,,,,,,,,,,,,NOT AVAILABLE,A,,,,Retail_Customer_GE=Y|Retail_Customer_DE=Y,,,IDTypeR7,1,MAHENDRA HIGHWAY,13,THELIYA,,2019-09-28T14:23:00.000000,7,,,N,,INFENG,N,,,,,,,,,,,,,,,,BBSM,,,,N,,,,,,,,,,,,,,,,,2019-09-28T14:23:01,3,,,N,HINDU,,,,,,,,,,,,Normal,,INFENG,,,Y,bbsm@gmail.com,O9,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HINDU,,Y,,,,2019-09-28T14:23:01,,,,,,,,,,,,,,,400138,19,,,,,,,,,,,,,,,,,,,INDIV,CRM,1,,,,,,N,,N,C,,,,7,,,,,Preferential Banking,,,Mailing,,,,,,,,,COMMEML,CELLPH,,,,,,,,,CLSA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-08T00:00:00.000000,,,,,,,,2060-01-01T00:00:00.000000,,,,,,,,,,29:18.6
